x_m,y_m,w_tr_right_m,w_tr_left_m
21.929432391,0.911231145,0.457200000,0.457200000
21.904458092,0.911231149,0.457200000,0.457200000
21.879483792,0.911231153,0.457200000,0.457200000
21.854509492,0.911231157,0.457200000,0.457200000
21.829535192,0.911231160,0.457200000,0.457200000
21.804560892,0.911231164,0.457200000,0.457200000
21.779586592,0.911231168,0.457200000,0.457200000
21.754612293,0.911231172,0.457200000,0.457200000
21.729637993,0.911231176,0.457200000,0.457200000
21.704663693,0.911231179,0.457200000,0.457200000
21.679689393,0.911231183,0.457200000,0.457200000
21.654715093,0.911231187,0.457200000,0.457200000
21.629740793,0.911231191,0.457200000,0.457200000
21.604766493,0.911231194,0.457200000,0.457200000
21.579792194,0.911231198,0.457200000,0.457200000
21.554817894,0.911231202,0.457200000,0.457200000
21.529843594,0.911231206,0.457200000,0.457200000
21.504869294,0.911231210,0.457200000,0.457200000
21.479894994,0.911231213,0.457200000,0.457200000
21.454920694,0.911231217,0.457200000,0.457200000
21.429946394,0.911231221,0.457200000,0.457200000
21.404972095,0.911231225,0.457200000,0.457200000
21.379997795,0.911231229,0.457200000,0.457200000
21.355023495,0.911231232,0.457200000,0.457200000
21.330049195,0.911231236,0.457200000,0.457200000
21.305074895,0.911231240,0.457200000,0.457200000
21.280100595,0.911231244,0.457200000,0.457200000
21.255126296,0.911231248,0.457200000,0.457200000
21.230151996,0.911231251,0.457200000,0.457200000
21.205177696,0.911231255,0.457200000,0.457200000
21.180203396,0.911231259,0.457200000,0.457200000
21.155229096,0.911231263,0.457200000,0.457200000
21.130254796,0.911231267,0.457200000,0.457200000
21.105280496,0.911231270,0.457200000,0.457200000
21.080306197,0.911231274,0.457200000,0.457200000
21.055331897,0.911231278,0.457200000,0.457200000
21.030357597,0.911231282,0.457200000,0.457200000
21.005383297,0.911231286,0.457200000,0.457200000
20.980408997,0.911231289,0.457200000,0.457200000
20.955434697,0.911231293,0.457200000,0.457200000
20.930460397,0.911231297,0.457200000,0.457200000
20.905486098,0.911231301,0.457200000,0.457200000
20.880511798,0.911231305,0.457200000,0.457200000
20.855537498,0.911231308,0.457200000,0.457200000
20.830563198,0.911231312,0.457200000,0.457200000
20.805588898,0.911231316,0.457200000,0.457200000
20.780614598,0.911231320,0.457200000,0.457200000
20.755640299,0.911231324,0.457200000,0.457200000
20.730665999,0.911231327,0.457200000,0.457200000
20.705691699,0.911231331,0.457200000,0.457200000
20.680717399,0.911231335,0.457200000,0.457200000
20.655743099,0.911231339,0.457200000,0.457200000
20.630768799,0.911231342,0.457200000,0.457200000
20.605794499,0.911231346,0.457200000,0.457200000
20.580820200,0.911231350,0.457200000,0.457200000
20.555845900,0.911231354,0.457200000,0.457200000
20.530871600,0.911231358,0.457200000,0.457200000
20.505897300,0.911231361,0.457200000,0.457200000
20.480923000,0.911231365,0.457200000,0.457200000
20.455948700,0.911231369,0.457200000,0.457200000
20.430974400,0.911231373,0.457200000,0.457200000
20.406000101,0.911231377,0.457200000,0.457200000
20.381025801,0.911231380,0.457200000,0.457200000
20.356051501,0.911231384,0.457200000,0.457200000
20.331077201,0.911231388,0.457200000,0.457200000
20.306102901,0.911231392,0.457200000,0.457200000
20.281128601,0.911231396,0.457200000,0.457200000
20.256154302,0.911231399,0.457200000,0.457200000
20.231180002,0.911231403,0.457200000,0.457200000
20.206205702,0.911231407,0.457200000,0.457200000
20.181231402,0.911231411,0.457200000,0.457200000
20.156257102,0.911231415,0.457200000,0.457200000
20.131282802,0.911231418,0.457200000,0.457200000
20.106308502,0.911231422,0.457200000,0.457200000
20.081334203,0.911231426,0.457200000,0.457200000
20.056359903,0.911231430,0.457200000,0.457200000
20.031385603,0.911231434,0.457200000,0.457200000
20.006411303,0.911231437,0.457200000,0.457200000
19.981437003,0.911231441,0.457200000,0.457200000
19.956462703,0.911231445,0.457200000,0.457200000
19.931488404,0.911231449,0.457200000,0.457200000
19.906514104,0.911231453,0.457200000,0.457200000
19.881539804,0.911231456,0.457200000,0.457200000
19.856565504,0.911231460,0.457200000,0.457200000
19.831591204,0.911231464,0.457200000,0.457200000
19.806616904,0.911231468,0.457200000,0.457200000
19.781642604,0.911231471,0.457200000,0.457200000
19.756668305,0.911231475,0.457200000,0.457200000
19.731694005,0.911231479,0.457200000,0.457200000
19.706719705,0.911231483,0.457200000,0.457200000
19.681745405,0.911231487,0.457200000,0.457200000
19.656771105,0.911231490,0.457200000,0.457200000
19.631796805,0.911231494,0.457200000,0.457200000
19.606822505,0.911231498,0.457200000,0.457200000
19.581848206,0.911231502,0.457200000,0.457200000
19.556873906,0.911231506,0.457200000,0.457200000
19.531899606,0.911231509,0.457200000,0.457200000
19.506925306,0.911231513,0.457200000,0.457200000
19.481951006,0.911231517,0.457200000,0.457200000
19.456976706,0.911231521,0.457200000,0.457200000
19.432002407,0.911231525,0.457200000,0.457200000
19.407028107,0.911231528,0.457200000,0.457200000
19.382053807,0.911231532,0.457200000,0.457200000
19.357079507,0.911231536,0.457200000,0.457200000
19.332105207,0.911231540,0.457200000,0.457200000
19.307130907,0.911231544,0.457200000,0.457200000
19.282156607,0.911231547,0.457200000,0.457200000
19.257182308,0.911231551,0.457200000,0.457200000
19.232208008,0.911231555,0.457200000,0.457200000
19.207233708,0.911231559,0.457200000,0.457200000
19.182259408,0.911231563,0.457200000,0.457200000
19.157285108,0.911231566,0.457200000,0.457200000
19.132310808,0.911231570,0.457200000,0.457200000
19.107336508,0.911231574,0.457200000,0.457200000
19.082362209,0.911231578,0.457200000,0.457200000
19.057387909,0.911231582,0.457200000,0.457200000
19.032413609,0.911231585,0.457200000,0.457200000
19.007439309,0.911231589,0.457200000,0.457200000
18.982465009,0.911231593,0.457200000,0.457200000
18.957490709,0.911231597,0.457200000,0.457200000
18.932516410,0.911231600,0.457200000,0.457200000
18.907542110,0.911231604,0.457200000,0.457200000
18.882567810,0.911231608,0.457200000,0.457200000
18.857593510,0.911231612,0.457200000,0.457200000
18.832619210,0.911231616,0.457200000,0.457200000
18.807644910,0.911231619,0.457200000,0.457200000
18.782670610,0.911231623,0.457200000,0.457200000
18.757696311,0.911231627,0.457200000,0.457200000
18.732722011,0.911231631,0.457200000,0.457200000
18.707747711,0.911231635,0.457200000,0.457200000
18.682773411,0.911231638,0.457200000,0.457200000
18.657799111,0.911231642,0.457200000,0.457200000
18.632824811,0.911231646,0.457200000,0.457200000
18.607850511,0.911231650,0.457200000,0.457200000
18.582876212,0.911231654,0.457200000,0.457200000
18.557901912,0.911231657,0.457200000,0.457200000
18.532927612,0.911231661,0.457200000,0.457200000
18.507953312,0.911231665,0.457200000,0.457200000
18.482979012,0.911231669,0.457200000,0.457200000
18.458004712,0.911231673,0.457200000,0.457200000
18.433030413,0.911231676,0.457200000,0.457200000
18.408056113,0.911231680,0.457200000,0.457200000
18.383081813,0.911231684,0.457200000,0.457200000
18.358107513,0.911231688,0.457200000,0.457200000
18.333133213,0.911231692,0.457200000,0.457200000
18.308158913,0.911231695,0.457200000,0.457200000
18.283184613,0.911231699,0.457200000,0.457200000
18.258210314,0.911231703,0.457200000,0.457200000
18.233236014,0.911231707,0.457200000,0.457200000
18.208261714,0.911231711,0.457200000,0.457200000
18.183287414,0.911231714,0.457200000,0.457200000
18.158313114,0.911231718,0.457200000,0.457200000
18.133338814,0.911231722,0.457200000,0.457200000
18.108364514,0.911231726,0.457200000,0.457200000
18.083390215,0.911231730,0.457200000,0.457200000
18.058415915,0.911231733,0.457200000,0.457200000
18.033441615,0.911231737,0.457200000,0.457200000
18.008467315,0.911231741,0.457200000,0.457200000
17.983493015,0.911231745,0.457200000,0.457200000
17.958518715,0.911231748,0.457200000,0.457200000
17.933544416,0.911231752,0.457200000,0.457200000
17.908570116,0.911231756,0.457200000,0.457200000
17.883595816,0.911231760,0.457200000,0.457200000
17.858621516,0.911231764,0.457200000,0.457200000
17.833647216,0.911231767,0.457200000,0.457200000
17.808672916,0.911231771,0.457200000,0.457200000
17.783698616,0.911231775,0.457200000,0.457200000
17.758724317,0.911231779,0.457200000,0.457200000
17.733750017,0.911231783,0.457200000,0.457200000
17.708775717,0.911231786,0.457200000,0.457200000
17.683801417,0.911231790,0.457200000,0.457200000
17.658827117,0.911231794,0.457200000,0.457200000
17.633852817,0.911231798,0.457200000,0.457200000
17.608878518,0.911231802,0.457200000,0.457200000
17.583904218,0.911231805,0.457200000,0.457200000
17.558929918,0.911231809,0.457200000,0.457200000
17.533955618,0.911231813,0.457200000,0.457200000
17.508981318,0.911231817,0.457200000,0.457200000
17.484007018,0.911231821,0.457200000,0.457200000
17.459032718,0.911231824,0.457200000,0.457200000
17.434058419,0.911231828,0.457200000,0.457200000
17.409084119,0.911231832,0.457200000,0.457200000
17.384109819,0.911231836,0.457200000,0.457200000
17.359135519,0.911231840,0.457200000,0.457200000
17.334161219,0.911231843,0.457200000,0.457200000
17.309186919,0.911231847,0.457200000,0.457200000
17.284212619,0.911231851,0.457200000,0.457200000
17.259238320,0.911231855,0.457200000,0.457200000
17.234264020,0.911231859,0.457200000,0.457200000
17.209289720,0.911231862,0.457200000,0.457200000
17.184315420,0.911231866,0.457200000,0.457200000
17.159341120,0.911231870,0.457200000,0.457200000
17.134366820,0.911231874,0.457200000,0.457200000
17.109392521,0.911231877,0.457200000,0.457200000
17.084418221,0.911231881,0.457200000,0.457200000
17.059443921,0.911231885,0.457200000,0.457200000
17.034469621,0.911231889,0.457200000,0.457200000
17.009495321,0.911231893,0.457200000,0.457200000
16.984521021,0.911231896,0.457200000,0.457200000
16.959546721,0.911231900,0.457200000,0.457200000
16.934572422,0.911231904,0.457200000,0.457200000
16.909598122,0.911231908,0.457200000,0.457200000
16.884623822,0.911231912,0.457200000,0.457200000
16.859649522,0.911231915,0.457200000,0.457200000
16.834675222,0.911231919,0.457200000,0.457200000
16.809700922,0.911231923,0.457200000,0.457200000
16.784726622,0.911231927,0.457200000,0.457200000
16.759752323,0.911231931,0.457200000,0.457200000
16.734778023,0.911231934,0.457200000,0.457200000
16.709803723,0.911231938,0.457200000,0.457200000
16.684829423,0.911231942,0.457200000,0.457200000
16.659855123,0.911231946,0.457200000,0.457200000
16.634880823,0.911231950,0.457200000,0.457200000
16.609906524,0.911231953,0.457200000,0.457200000
16.584932224,0.911231957,0.457200000,0.457200000
16.559957924,0.911231961,0.457200000,0.457200000
16.534983624,0.911231965,0.457200000,0.457200000
16.510009324,0.911231969,0.457200000,0.457200000
16.485035024,0.911231972,0.457200000,0.457200000
16.460060724,0.911231976,0.457200000,0.457200000
16.435086425,0.911231980,0.457200000,0.457200000
16.410112125,0.911231984,0.457200000,0.457200000
16.385137825,0.911231988,0.457200000,0.457200000
16.360163525,0.911231991,0.457200000,0.457200000
16.335189225,0.911231995,0.457200000,0.457200000
16.310214925,0.911231999,0.457200000,0.457200000
16.285240625,0.911232003,0.457200000,0.457200000
16.260266326,0.911232006,0.457200000,0.457200000
16.235292026,0.911232010,0.457200000,0.457200000
16.210317726,0.911232014,0.457200000,0.457200000
16.185343426,0.911232018,0.457200000,0.457200000
16.160369126,0.911232022,0.457200000,0.457200000
16.135394826,0.911232025,0.457200000,0.457200000
16.110420527,0.911232029,0.457200000,0.457200000
16.085446227,0.911232033,0.457200000,0.457200000
16.060471927,0.911232037,0.457200000,0.457200000
16.035497627,0.911232041,0.457200000,0.457200000
16.010523327,0.911232044,0.457200000,0.457200000
15.985549027,0.911232048,0.457200000,0.457200000
15.960574727,0.911232052,0.457200000,0.457200000
15.935600428,0.911232056,0.457200000,0.457200000
15.910626128,0.911232060,0.457200000,0.457200000
15.885651828,0.911232063,0.457200000,0.457200000
15.860677528,0.911232067,0.457200000,0.457200000
15.835703228,0.911232071,0.457200000,0.457200000
15.810728928,0.911232075,0.457200000,0.457200000
15.785754628,0.911232079,0.457200000,0.457200000
15.760780329,0.911232082,0.457200000,0.457200000
15.735806029,0.911232086,0.457200000,0.457200000
15.710831729,0.911232090,0.457200000,0.457200000
15.685857429,0.911232094,0.457200000,0.457200000
15.660883129,0.911232098,0.457200000,0.457200000
15.635908829,0.911232101,0.457200000,0.457200000
15.610934530,0.911232105,0.457200000,0.457200000
15.585960230,0.911232109,0.457200000,0.457200000
15.560985930,0.911232113,0.457200000,0.457200000
15.536011630,0.911232117,0.457200000,0.457200000
15.511037330,0.911232120,0.457200000,0.457200000
15.486063030,0.911232124,0.457200000,0.457200000
15.461088730,0.911232128,0.457200000,0.457200000
15.436114431,0.911232132,0.457200000,0.457200000
15.411140131,0.911232136,0.457200000,0.457200000
15.386165831,0.911232139,0.457200000,0.457200000
15.361191531,0.911232143,0.457200000,0.457200000
15.336217231,0.911232147,0.457200000,0.457200000
15.311242931,0.911232151,0.457200000,0.457200000
15.286268631,0.911232154,0.457200000,0.457200000
15.261294332,0.911232158,0.457200000,0.457200000
15.236320032,0.911232162,0.457200000,0.457200000
15.211345732,0.911232166,0.457200000,0.457200000
15.186371432,0.911232170,0.457200000,0.457200000
15.161397132,0.911232173,0.457200000,0.457200000
15.136422832,0.911232177,0.457200000,0.457200000
15.111448533,0.911232181,0.457200000,0.457200000
15.086474233,0.911232185,0.457200000,0.457200000
15.061499933,0.911232189,0.457200000,0.457200000
15.036525633,0.911232192,0.457200000,0.457200000
15.011551333,0.911232196,0.457200000,0.457200000
14.986577033,0.911232200,0.457200000,0.457200000
14.961602733,0.911232204,0.457200000,0.457200000
14.936628434,0.911232208,0.457200000,0.457200000
14.911654134,0.911232211,0.457200000,0.457200000
14.886679834,0.911232215,0.457200000,0.457200000
14.861705534,0.911232219,0.457200000,0.457200000
14.836731234,0.911232223,0.457200000,0.457200000
14.811756934,0.911232227,0.457200000,0.457200000
14.786782635,0.911232230,0.457200000,0.457200000
14.761808335,0.911232234,0.457200000,0.457200000
14.736834035,0.911232238,0.457200000,0.457200000
14.711859735,0.911232242,0.457200000,0.457200000
14.686885435,0.911232246,0.457200000,0.457200000
14.661911135,0.911232249,0.457200000,0.457200000
14.636936835,0.911232253,0.457200000,0.457200000
14.611962536,0.911232257,0.457200000,0.457200000
14.586988236,0.911232261,0.457200000,0.457200000
14.562013936,0.911232265,0.457200000,0.457200000
14.537039636,0.911232268,0.457200000,0.457200000
14.512065336,0.911232272,0.457200000,0.457200000
14.487091036,0.911232276,0.457200000,0.457200000
14.462116736,0.911232280,0.457200000,0.457200000
14.437142437,0.911232283,0.457200000,0.457200000
14.412168137,0.911232287,0.457200000,0.457200000
14.387193837,0.911232291,0.457200000,0.457200000
14.362219537,0.911232295,0.457200000,0.457200000
14.337245237,0.911232299,0.457200000,0.457200000
14.312270937,0.911232302,0.457200000,0.457200000
14.287296638,0.911232306,0.457200000,0.457200000
14.262322338,0.911232310,0.457200000,0.457200000
14.237348038,0.911232314,0.457200000,0.457200000
14.212373738,0.911232318,0.457200000,0.457200000
14.187399438,0.911232321,0.457200000,0.457200000
14.162425138,0.911232325,0.457200000,0.457200000
14.137450838,0.911232329,0.457200000,0.457200000
14.112476539,0.911232333,0.457200000,0.457200000
14.087502239,0.911232337,0.457200000,0.457200000
14.062527939,0.911232340,0.457200000,0.457200000
14.037553639,0.911232344,0.457200000,0.457200000
14.012579339,0.911232348,0.457200000,0.457200000
13.987605039,0.911232352,0.457200000,0.457200000
13.962630739,0.911232356,0.457200000,0.457200000
13.937728536,0.911249620,0.457200000,0.457200000
13.912826380,0.911300793,0.457200000,0.457200000
13.887924316,0.911385875,0.457200000,0.457200000
13.863022392,0.911504865,0.457200000,0.457200000
13.838120652,0.911657763,0.457200000,0.457200000
13.813219144,0.911844569,0.457200000,0.457200000
13.788317913,0.912065282,0.457200000,0.457200000
13.763417006,0.912319902,0.457200000,0.457200000
13.738516468,0.912608429,0.457200000,0.457200000
13.713616347,0.912930861,0.457200000,0.457200000
13.688716687,0.913287200,0.457200000,0.457200000
13.663817536,0.913677443,0.457200000,0.457200000
13.638918940,0.914101590,0.457200000,0.457200000
13.614020944,0.914559640,0.457200000,0.457200000
13.589123595,0.915051593,0.457200000,0.457200000
13.564226938,0.915577447,0.457200000,0.457200000
13.539331021,0.916137202,0.457200000,0.457200000
13.514435890,0.916730856,0.457200000,0.457200000
13.489541589,0.917358408,0.457200000,0.457200000
13.464648166,0.918019858,0.457200000,0.457200000
13.439755667,0.918715204,0.457200000,0.457200000
13.414864138,0.919444444,0.457200000,0.457200000
13.389973625,0.920207578,0.457200000,0.457200000
13.365084175,0.921004604,0.457200000,0.457200000
13.340195832,0.921835520,0.457200000,0.457200000
13.315308644,0.922700325,0.457200000,0.457200000
13.290422657,0.923599018,0.457200000,0.457200000
13.265537916,0.924531596,0.457200000,0.457200000
13.240654469,0.925498058,0.457200000,0.457200000
13.215772360,0.926498402,0.457200000,0.457200000
13.190891637,0.927532626,0.457200000,0.457200000
13.166012345,0.928600729,0.457200000,0.457200000
13.141134530,0.929702708,0.457200000,0.457200000
13.116258239,0.930838561,0.457200000,0.457200000
13.091383518,0.932008287,0.457200000,0.457200000
13.066510413,0.933211883,0.457200000,0.457200000
13.041638970,0.934449346,0.457200000,0.457200000
13.016769234,0.935720675,0.457200000,0.457200000
12.991901253,0.937025868,0.457200000,0.457200000
12.967035072,0.938364920,0.457200000,0.457200000
12.942170738,0.939737832,0.457200000,0.457200000
12.917308296,0.941144599,0.457200000,0.457200000
12.892447792,0.942585219,0.457200000,0.457200000
12.867589274,0.944059689,0.457200000,0.457200000
12.842732786,0.945568008,0.457200000,0.457200000
12.817878375,0.947110171,0.457200000,0.457200000
12.793026087,0.948686176,0.457200000,0.457200000
12.768175968,0.950296020,0.457200000,0.457200000
12.743328064,0.951939701,0.457200000,0.457200000
12.718482421,0.953617214,0.457200000,0.457200000
12.693639086,0.955328558,0.457200000,0.457200000
12.668798104,0.957073728,0.457200000,0.457200000
12.643959521,0.958852722,0.457200000,0.457200000
12.619123384,0.960665536,0.457200000,0.457200000
12.594289738,0.962512167,0.457200000,0.457200000
12.569458630,0.964392612,0.457200000,0.457200000
12.544630105,0.966306867,0.457200000,0.457200000
12.519804210,0.968254928,0.457200000,0.457200000
12.494980990,0.970236792,0.457200000,0.457200000
12.470160492,0.972252455,0.457200000,0.457200000
12.445342762,0.974301913,0.457200000,0.457200000
12.420527846,0.976385164,0.457200000,0.457200000
12.395715789,0.978502201,0.457200000,0.457200000
12.370906638,0.980653023,0.457200000,0.457200000
12.346100438,0.982837625,0.457200000,0.457200000
12.321297237,0.985056002,0.457200000,0.457200000
12.296497079,0.987308152,0.457200000,0.457200000
12.271700010,0.989594068,0.457200000,0.457200000
12.246906078,0.991913748,0.457200000,0.457200000
12.222115327,0.994267187,0.457200000,0.457200000
12.197327803,0.996654381,0.457200000,0.457200000
12.172543553,0.999075324,0.457200000,0.457200000
12.147762623,1.001530014,0.457200000,0.457200000
12.122985058,1.004018445,0.457200000,0.457200000
12.098210904,1.006540612,0.457200000,0.457200000
12.073440208,1.009096511,0.457200000,0.457200000
12.048673015,1.011686137,0.457200000,0.457200000
12.023909371,1.014309485,0.457200000,0.457200000
11.999149322,1.016966551,0.457200000,0.457200000
11.974392915,1.019657330,0.457200000,0.457200000
11.949640194,1.022381816,0.457200000,0.457200000
11.924891206,1.025140004,0.457200000,0.457200000
11.900145996,1.027931890,0.457200000,0.457200000
11.875404612,1.030757468,0.457200000,0.457200000
11.850667097,1.033616733,0.457200000,0.457200000
11.825933499,1.036509679,0.457200000,0.457200000
11.801203863,1.039436302,0.457200000,0.457200000
11.776478235,1.042396596,0.457200000,0.457200000
11.751756661,1.045390555,0.457200000,0.457200000
11.727039187,1.048418174,0.457200000,0.457200000
11.702325858,1.051479447,0.457200000,0.457200000
11.677616721,1.054574369,0.457200000,0.457200000
11.652911821,1.057702934,0.457200000,0.457200000
11.628211203,1.060865135,0.457200000,0.457200000
11.603514915,1.064060968,0.457200000,0.457200000
11.578823001,1.067290426,0.457200000,0.457200000
11.554135507,1.070553503,0.457200000,0.457200000
11.529452480,1.073850193,0.457200000,0.457200000
11.504773964,1.077180491,0.457200000,0.457200000
11.480100006,1.080544389,0.457200000,0.457200000
11.455430652,1.083941882,0.457200000,0.457200000
11.430765946,1.087372963,0.457200000,0.457200000
11.406105936,1.090837626,0.457200000,0.457200000
11.381450666,1.094335865,0.457200000,0.457200000
11.356800182,1.097867673,0.457200000,0.457200000
11.332154530,1.101433043,0.457200000,0.457200000
11.307513756,1.105031969,0.457200000,0.457200000
11.282877906,1.108664445,0.457200000,0.457200000
11.258247024,1.112330463,0.457200000,0.457200000
11.233621157,1.116030016,0.457200000,0.457200000
11.209000351,1.119763099,0.457200000,0.457200000
11.184384651,1.123529704,0.457200000,0.457200000
11.159774102,1.127329823,0.457200000,0.457200000
11.135168751,1.131163450,0.457200000,0.457200000
11.110568642,1.135030578,0.457200000,0.457200000
11.085973823,1.138931200,0.457200000,0.457200000
11.061384337,1.142865308,0.457200000,0.457200000
11.036800231,1.146832896,0.457200000,0.457200000
11.012221550,1.150833955,0.457200000,0.457200000
10.987648341,1.154868478,0.457200000,0.457200000
10.963080647,1.158936458,0.457200000,0.457200000
10.938518516,1.163037887,0.457200000,0.457200000
10.913961993,1.167172759,0.457200000,0.457200000
10.889411122,1.171341064,0.457200000,0.457200000
10.864865950,1.175542795,0.457200000,0.457200000
10.840326522,1.179777945,0.457200000,0.457200000
10.815792884,1.184046506,0.457200000,0.457200000
10.791265081,1.188348469,0.457200000,0.457200000
10.766743159,1.192683827,0.457200000,0.457200000
10.742227162,1.197052572,0.457200000,0.457200000
10.717717137,1.201454695,0.457200000,0.457200000
10.693213129,1.205890189,0.457200000,0.457200000
10.668715184,1.210359045,0.457200000,0.457200000
10.644223346,1.214861256,0.457200000,0.457200000
10.619737661,1.219396811,0.457200000,0.457200000
10.595258175,1.223965704,0.457200000,0.457200000
10.570784934,1.228567926,0.457200000,0.457200000
10.546317981,1.233203468,0.457200000,0.457200000
10.521857363,1.237872321,0.457200000,0.457200000
10.497403126,1.242574477,0.457200000,0.457200000
10.472955314,1.247309928,0.457200000,0.457200000
10.448513972,1.252078664,0.457200000,0.457200000
10.424079147,1.256880676,0.457200000,0.457200000
10.399650883,1.261715957,0.457200000,0.457200000
10.375229226,1.266584496,0.457200000,0.457200000
10.350814220,1.271486284,0.457200000,0.457200000
10.326405912,1.276421314,0.457200000,0.457200000
10.302004347,1.281389575,0.457200000,0.457200000
10.277609569,1.286391058,0.457200000,0.457200000
10.253221625,1.291425754,0.457200000,0.457200000
10.228840558,1.296493653,0.457200000,0.457200000
10.204466415,1.301594747,0.457200000,0.457200000
10.180068609,1.306738976,0.457200000,0.457200000
10.155679253,1.311923116,0.457200000,0.457200000
10.131298411,1.317147153,0.457200000,0.457200000
10.106926149,1.322411072,0.457200000,0.457200000
10.082562532,1.327714859,0.457200000,0.457200000
10.058207625,1.333058501,0.457200000,0.457200000
10.033861493,1.338441983,0.457200000,0.457200000
10.009524202,1.343865290,0.457200000,0.457200000
9.985195816,1.349328408,0.457200000,0.457200000
9.960876401,1.354831323,0.457200000,0.457200000
9.936566022,1.360374020,0.457200000,0.457200000
9.912264744,1.365956484,0.457200000,0.457200000
9.887972633,1.371578699,0.457200000,0.457200000
9.863689752,1.377240651,0.457200000,0.457200000
9.839416167,1.382942326,0.457200000,0.457200000
9.815151943,1.388683706,0.457200000,0.457200000
9.790897145,1.394464778,0.457200000,0.457200000
9.766651838,1.400285525,0.457200000,0.457200000
9.742416087,1.406145933,0.457200000,0.457200000
9.718189957,1.412045984,0.457200000,0.457200000
9.693973512,1.417985665,0.457200000,0.457200000
9.669766817,1.423964958,0.457200000,0.457200000
9.645569938,1.429983848,0.457200000,0.457200000
9.621382938,1.436042318,0.457200000,0.457200000
9.597205883,1.442140352,0.457200000,0.457200000
9.573038838,1.448277935,0.457200000,0.457200000
9.548881866,1.454455049,0.457200000,0.457200000
9.524735034,1.460671678,0.457200000,0.457200000
9.500598404,1.466927806,0.457200000,0.457200000
9.476472043,1.473223415,0.457200000,0.457200000
9.452356014,1.479558489,0.457200000,0.457200000
9.428250383,1.485933011,0.457200000,0.457200000
9.404155213,1.492346964,0.457200000,0.457200000
9.380070569,1.498800331,0.457200000,0.457200000
9.355996516,1.505293093,0.457200000,0.457200000
9.331933117,1.511825235,0.457200000,0.457200000
9.307880439,1.518396738,0.457200000,0.457200000
9.283838544,1.525007585,0.457200000,0.457200000
9.259807497,1.531657758,0.457200000,0.457200000
9.235787363,1.538347240,0.457200000,0.457200000
9.211778206,1.545076012,0.457200000,0.457200000
9.187780089,1.551844057,0.457200000,0.457200000
9.163793079,1.558651356,0.457200000,0.457200000
9.139817237,1.565497891,0.457200000,0.457200000
9.115852630,1.572383644,0.457200000,0.457200000
9.091899320,1.579308596,0.457200000,0.457200000
9.067957373,1.586272729,0.457200000,0.457200000
9.044026851,1.593276025,0.457200000,0.457200000
9.020107820,1.600318463,0.457200000,0.457200000
8.996200342,1.607400027,0.457200000,0.457200000
8.972304483,1.614520696,0.457200000,0.457200000
8.948420306,1.621680451,0.457200000,0.457200000
8.924547875,1.628879274,0.457200000,0.457200000
8.900687254,1.636117145,0.457200000,0.457200000
8.876838507,1.643394045,0.457200000,0.457200000
8.853001698,1.650709954,0.457200000,0.457200000
8.829176890,1.658064853,0.457200000,0.457200000
8.805364148,1.665458722,0.457200000,0.457200000
8.781563534,1.672891541,0.457200000,0.457200000
8.757775113,1.680363291,0.457200000,0.457200000
8.733998949,1.687873951,0.457200000,0.457200000
8.710235104,1.695423501,0.457200000,0.457200000
8.686483643,1.703011921,0.457200000,0.457200000
8.662744630,1.710639191,0.457200000,0.457200000
8.639018127,1.718305290,0.457200000,0.457200000
8.615304199,1.726010197,0.457200000,0.457200000
8.591602908,1.733753893,0.457200000,0.457200000
8.567914319,1.741536357,0.457200000,0.457200000
8.544238494,1.749357567,0.457200000,0.457200000
8.520575497,1.757217502,0.457200000,0.457200000
8.496925391,1.765116143,0.457200000,0.457200000
8.473288240,1.773053466,0.457200000,0.457200000
8.449664108,1.781029452,0.457200000,0.457200000
8.426053056,1.789044079,0.457200000,0.457200000
8.402455148,1.797097325,0.457200000,0.457200000
8.378870448,1.805189169,0.457200000,0.457200000
8.355299019,1.813319589,0.457200000,0.457200000
8.331740924,1.821488564,0.457200000,0.457200000
8.308196225,1.829696071,0.457200000,0.457200000
8.284664986,1.837942089,0.457200000,0.457200000
8.261147270,1.846226595,0.457200000,0.457200000
8.237643140,1.854549568,0.457200000,0.457200000
8.214152659,1.862910984,0.457200000,0.457200000
8.190675889,1.871310823,0.457200000,0.457200000
8.167212894,1.879749060,0.457200000,0.457200000
8.143763735,1.888225675,0.457200000,0.457200000
8.120328477,1.896740643,0.457200000,0.457200000
8.096907182,1.905293942,0.457200000,0.457200000
8.073499912,1.913885549,0.457200000,0.457200000
8.050106730,1.922515442,0.457200000,0.457200000
8.026727699,1.931183597,0.457200000,0.457200000
8.003362881,1.939889991,0.457200000,0.457200000
7.980012339,1.948634600,0.457200000,0.457200000
7.956676135,1.957417401,0.457200000,0.457200000
7.933354332,1.966238372,0.457200000,0.457200000
7.910046992,1.975097487,0.457200000,0.457200000
7.886754178,1.983994724,0.457200000,0.457200000
7.863475952,1.992930058,0.457200000,0.457200000
7.840212376,2.001903466,0.457200000,0.457200000
7.816963513,2.010914924,0.457200000,0.457200000
7.793729425,2.019964407,0.457200000,0.457200000
7.770510173,2.029051891,0.457200000,0.457200000
7.747305821,2.038177352,0.457200000,0.457200000
7.724116430,2.047340766,0.457200000,0.457200000
7.700942062,2.056542108,0.457200000,0.457200000
7.677782780,2.065781353,0.457200000,0.457200000
7.654638645,2.075058477,0.457200000,0.457200000
7.631509719,2.084373454,0.457200000,0.457200000
7.608396065,2.093726261,0.457200000,0.457200000
7.585297744,2.103116871,0.457200000,0.457200000
